2025-02-17 12:53:18 UTC | CORE | INFO | (pkg/util/log/log.go:840 in func1) | Starting to load the configuration
2025-02-17 12:54:43 UTC | CORE | INFO | (pkg/collector/worker/check_logger.go:59 in CheckFinished) | check:kubelet | Done running check, next runs will be logged every 500 runs
2025-02-17 12:55:23 UTC | CORE | INFO | (pkg/collector/worker/check_logger.go:40 in CheckStarted) | check:service_discovery | Running check...
2025-02-17 12:55:23 UTC | CORE | INFO | (pkg/collector/worker/check_logger.go:59 in CheckFinished) | check:service_discovery | Done running check
2025-02-17 12:55:35 UTC | CORE | ERROR | (comp/forwarder/defaultforwarder/worker.go:224 in process) | Error while processing transaction: error while sending transaction, rescheduling it: Post "https://7-62-0-app.agent.datadoghq.com/api/v1/check_run": read tcp 10.42.0.85:38050->3.233.149.20:443: read: connection reset by peer
2025-02-17 13:07:43 UTC | CORE | INFO | (pkg/collector/worker/check_logger.go:40 in CheckStarted) | check:service_discovery | Running check...
2025-02-17 13:07:43 UTC | CORE | INFO | (pkg/collector/worker/check_logger.go:59 in CheckFinished) | check:service_discovery | Done running check
2025-02-17 13:07:52 UTC | CORE | INFO | (pkg/process/runner/runner.go:247 in logCheckDuration) | Finish container check #20 in 1.18425ms
2025-02-17 13:08:43 UTC | CORE | INFO | (pkg/collector/worker/check_logger.go:40 in CheckStarted) | check:service_discovery | Running check...
2025-02-17 13:08:43 UTC | CORE | INFO | (pkg/collector/worker/check_logger.go:59 in CheckFinished) | check:service_discovery | Done running check, next runs will be logged every 500 runs
2025-02-17 13:11:12 UTC | CORE | INFO | (pkg/process/runner/runner.go:247 in logCheckDuration) | Finish container check #40 in 762.625µs
2025-02-17 13:14:32 UTC | CORE | INFO | (pkg/process/runner/runner.go:247 in logCheckDuration) | Finish container check #60 in 786.084µs
2025-02-17 13:14:42 UTC | CORE | INFO | (comp/core/agenttelemetry/impl/agenttelemetry.go:474 in run) | Starting agent telemetry run
2025-02-17 13:14:42 UTC | CORE | INFO | (comp/core/agenttelemetry/impl/agenttelemetry.go:474 in run) | Starting agent telemetry run
2025-02-17 13:14:42 UTC | CORE | INFO | (comp/core/agenttelemetry/impl/sender.go:371 in flushSession) | Flushing Agent Telemetery session with 4 payloads
2025-02-17 13:15:41 UTC | CORE | INFO | (comp/metadata/inventoryotel/inventoryotelimpl/inventoryotel.go:214 in fetchOtelAgentMetadata) | OTel Metadata unavailable as OTel collector is disabled
2025-02-17 13:15:48 UTC | CORE | INFO | (pkg/util/cloudproviders/cloudproviders.go:67 in DetectCloudProvider) | No cloud provider detected
